earnings,gender,age,region,education
4.038461685,female,39,West,12
8.791209221,male,35,West,16
11.53846169,male,41,West,16
12.98076916,male,37,West,16
7.5,male,42,West,12
12.5,male,46,West,12
16.82692337,female,40,West,13
9.375,female,42,Northeast,12
6.770833492,male,43,Northeast,12
5.288461685,female,43,South,13
24.03846169,male,39,South,13
19.23077011,male,47,South,14
17.62820435,female,38,South,13
6.578947544,female,44,South,12
8.653845787,male,27,South,12
16.82692337,female,36,South,13
21.63461494,male,45,South,12
12.42603588,male,49,South,16
19.23077011,male,58,South,12
12.01923084,female,24,South,14
18.26922989,male,24,South,14
16.82692337,male,30,South,16
15.86538506,female,26,South,16
11.21794891,female,43,South,16
6.730769157,female,27,South,12
7.692307472,male,33,South,11
12.01923084,male,24,South,14
7.211538315,male,52,South,11
7.211538315,female,52,South,12
12.01923084,male,45,South,12
12.01923084,female,40,South,12
11.53846169,male,46,South,14
5.769230843,female,41,South,12
15.38461494,male,30,South,12
16.10577011,female,30,South,12
9.410801888,female,49,South,12
17.30769157,male,30,South,16
14.42307663,male,23,South,16
5.769230843,female,63,South,13
12.5,female,43,South,12
12.78846169,female,22,West,10
26.77384567,male,44,West,14
21.63461494,male,36,West,13
10.57692337,female,45,West,12
24.03846169,female,38,West,12
16.02564049,male,49,West,12
11,male,25,West,12
15.38461494,female,29,West,16
19.23077011,male,29,West,12
8,male,42,West,12
23.77622414,male,47,West,13
11.53846169,male,43,West,14
22.5,female,43,West,13
28.84615326,male,38,West,12
25,male,45,West,18
3.461538553,male,23,West,13
15.38461494,female,45,West,14
4.166666508,male,46,West,10
13.84615421,male,25,West,6
13.84615421,male,22,West,6
14.42307663,male,30,West,13
13.94230747,female,29,West,16
16.48351669,male,32,West,16
28.84615326,male,62,West,18
16.23999977,male,29,West,13
6.089743614,male,21,West,13
42.78845978,male,60,West,16
11.53846169,male,27,West,13
33.65384674,male,56,West,12
24.03846169,male,61,West,12
21.15384674,female,45,West,13
8.547008514,female,27,West,12
18.75,female,25,West,16
4.285714149,male,43,West,9
4.038461685,female,44,West,9
13.30128193,female,35,West,12
11.90476227,male,27,West,6
7.5,male,36,West,6
5.769230843,male,34,West,6
7.5,female,45,West,6
14.90384579,male,47,West,6
20.67307663,male,25,West,12
3.846153736,female,22,West,14
13.94230747,female,28,West,19
6.25,male,56,West,8
8,female,56,West,8
53.41880417,male,32,West,16
21.53846169,male,25,West,13
11.05769253,male,38,West,13
5.769230843,female,43,West,12
10.57692337,male,45,West,12
43.26922989,female,32,West,12
16.34615326,male,45,West,16
14.42307663,female,33,West,16
19.23077011,male,36,West,9
7.211538315,female,35,West,6
45.67307663,male,46,West,18
3.846153736,female,38,West,13
18.26922989,male,43,West,16
15,male,34,West,16
7.8125,female,28,West,11
8.653845787,female,22,West,14
12.5,female,45,West,14
21.63461494,female,31,West,16
26.44230843,male,38,West,16
33.46154022,male,32,West,13
19.23077011,female,26,West,16
41.82692337,female,25,West,16
27.40384674,male,33,West,13
17.78846169,female,31,West,12
19.23077011,male,53,West,8
14.42307663,male,25,West,12
10.29411793,male,24,West,12
19.23077011,male,51,West,12
16.82692337,female,51,West,10
14.42307663,female,22,West,11
9.174038887,male,47,West,14
31.25,female,31,West,18
21.15384674,male,37,West,16
32.05128098,male,63,West,18
6.25,male,29,West,9
6.25,female,44,West,12
4.807692528,female,36,West,8
15.38461494,male,42,West,6
12.82051277,female,27,West,14
21.63461494,male,36,West,13
11.53846169,female,35,West,12
13.84615421,male,35,West,16
19.23077011,female,35,West,12
12.01923084,male,51,West,12
12.01923084,female,36,West,13
14.42307663,male,27,West,12
7.349999905,male,22,West,8
6.25,female,40,West,8
11.82499981,female,47,West,10
7.355769157,male,40,West,12
31.25,female,36,West,13
8.653845787,female,26,West,13
6.5,female,42,West,10
18.26922989,female,35,West,16
14.42307663,male,38,Midwest,16
9.134614944,female,42,West,12
18.26922989,female,27,West,13
18.26922989,male,26,West,16
14.42307663,male,36,West,8
7,female,44,West,9
8.653845787,male,30,West,9
18.49112511,male,36,West,13
46.15384674,male,54,West,18
12.01923084,female,49,West,13
12.35999966,male,34,West,16
30.36437225,female,35,West,14
25.64102554,male,58,West,16
27.2435894,female,51,West,16
34.61538315,female,26,South,16
19.23077011,female,24,South,16
21.15384674,male,28,South,16
12.01923084,male,39,West,12
14.42307663,male,56,West,13
5.494505405,female,58,West,13
11.05769253,female,36,West,13
23.07692337,male,43,West,13
28.84615326,male,38,West,14
30.32966995,male,61,West,13
21.36752129,female,40,West,16
14.42307663,male,47,West,12
13.94230747,female,43,West,6
15.86538506,male,34,West,6
6.730769157,female,26,West,12
14.42307663,male,24,West,12
12.01923084,male,21,West,11
36.05769348,male,40,West,16
13.46153831,female,52,West,13
4.807692528,male,61,West,6
9.5,male,26,West,8
9.615385056,male,38,West,6
16.82692337,male,31,West,9
13.88888931,male,27,West,6
19.23077011,male,53,West,13
23.07692337,female,52,West,13
32.05128098,male,49,West,12
12.30769253,male,54,West,18
28.84615326,male,44,West,13
9.615385056,male,58,West,12
3.461538553,female,45,West,11
7.692307472,male,45,West,12
9.134614944,male,22,West,12
14.42307663,female,26,West,12
12.80961514,male,55,West,14
12.69230747,female,41,West,12
6.75,male,22,West,12
7.5,male,27,West,12
16.34615326,male,33,West,12
14.42307663,male,34,West,12
29.78632545,male,39,West,13
36.53845978,male,48,West,16
24.35897446,female,33,West,16
33.46154022,male,42,West,14
12.11538506,female,35,West,16
20.19230843,male,42,West,16
44.23077011,male,64,West,18
11.53846169,male,39,West,12
9.615385056,female,45,West,13
48.07692337,male,38,West,18
19.71153831,male,40,West,16
21.63461494,male,45,West,13
28.84615326,male,49,West,14
18.46153831,male,48,West,14
29.80769157,female,47,West,14
7.211538315,male,49,West,6
9.615385056,male,35,West,11
7.982583523,male,30,West,16
10.57692337,male,23,West,12
7.692307472,female,45,West,12
6.25,male,45,West,11
8.136095047,male,52,West,12
8.875740051,female,43,West,12
52.40384674,male,47,West,16
14.42307663,female,46,West,13
9.245562553,female,41,West,13
13.31360912,male,59,West,12
17.5,male,22,West,14
8.241758347,female,38,West,8
16.82692337,male,59,West,12
12.01923084,female,54,West,12
7.692307472,male,22,South,13
16.48351669,male,21,West,13
19.23077011,female,39,West,16
24.03846169,male,29,West,12
20.19230843,male,33,West,13
14.42307663,female,32,West,13
33.65384674,female,35,West,18
10.98901081,female,45,West,8
19.23077011,male,55,West,6
12.98076916,male,27,West,12
19.23077011,female,46,West,14
28.84615326,female,44,West,18
12.01923084,male,57,West,13
23.07692337,female,32,West,18
36.53845978,male,38,West,16
14.42307663,female,34,West,18
13.46153831,female,21,West,13
15.38461494,female,37,West,14
16.82692337,male,33,West,13
14.42307663,female,37,West,12
19.23077011,male,24,West,12
10,male,32,West,12
9.75,male,28,West,14
10.98901081,male,37,West,12
14.55301476,female,36,West,12
32.05128098,female,54,West,14
12.5,male,48,West,9
12.71682739,male,59,West,16
16.08509636,female,63,West,13
33.65384674,female,39,West,16
5.494505405,female,25,West,16
17.78846169,male,39,West,10
13.46153831,male,37,West,8
9.134614944,female,27,West,13
24.03846169,male,28,West,18
28.84615326,female,25,West,18
8.241758347,male,23,West,12
33.65384674,male,30,West,16
30.7701931,male,43,West,13
22.11538506,female,33,West,13
12.14574909,male,39,West,9
11.21794891,female,39,West,16
24.03846169,male,58,West,16
19.23077011,female,55,West,13
28.84615326,male,60,West,12
20.52631569,female,61,West,13
23.25,female,45,West,16
24.17582512,female,39,West,14
28.84615326,male,29,West,11
9.401709557,female,56,West,12
15.38461494,male,59,West,16
16.82692337,female,59,West,13
40.38461685,male,63,West,19
9.615385056,female,27,West,16
40.86538315,male,36,West,16
10.48951054,male,52,West,13
16.82692337,male,57,West,14
11.53846169,female,29,West,16
19.23077011,male,28,West,19
13.46153831,female,45,West,12
9.615385056,male,46,West,11
12.5,male,33,West,13
17.94871712,male,25,West,16
21.63461494,female,45,West,18
13.40769196,female,24,West,12
14.42307663,male,56,West,12
4.807692528,female,26,West,12
6.730769157,female,56,West,16
25.96153831,male,52,West,13
15.45329666,female,51,West,14
26.44230843,female,32,West,18
23.07692337,male,29,West,13
10.09615421,male,61,West,16
12.23776245,male,36,West,12
28.84615326,male,38,West,12
19.71153831,female,36,West,16
12.01923084,male,40,West,12
25,female,56,West,16
24.72527504,female,35,West,16
9.615385056,male,32,West,13
28.63461494,male,34,West,18
8.17307663,male,38,West,12
9.615385056,male,31,West,6
2.942857027,female,28,West,13
16.82692337,male,49,West,10
7.692307472,female,57,West,13
15.38461494,male,59,West,16
25,male,36,West,16
8.547008514,male,63,West,20
7.211538315,female,39,West,12
16.02564049,male,45,West,12
15.86538506,female,54,West,16
21.63461494,female,38,Midwest,13
12.01923084,male,44,Midwest,12
30.76922989,male,43,Midwest,16
11.01586533,female,29,West,18
12.6096487,female,39,Midwest,16
5.288461685,male,44,Midwest,12
15,female,56,Midwest,13
12.01923084,male,40,Midwest,12
24.13461494,male,44,Midwest,14
16.63201714,male,32,Midwest,13
15.07276535,female,32,Midwest,13
8.221154213,female,46,Midwest,13
18.75,female,55,Midwest,12
19.23077011,female,47,Midwest,16
23.07692337,male,47,Midwest,12
4.326922894,male,39,Midwest,6
4.807692528,female,39,Midwest,6
19.23077011,male,60,Midwest,12
15.86538506,female,33,Midwest,13
16.36661148,male,38,Midwest,16
26.22377586,male,51,Midwest,14
9.615385056,female,49,Midwest,13
8.547008514,male,26,Midwest,13
20.19230843,male,51,Midwest,13
22.59615326,female,47,Midwest,13
12.69230747,male,43,Midwest,12
24.03846169,female,37,West,13
14.42307663,male,42,West,16
35.09615326,male,41,Midwest,16
16.82692337,female,38,Midwest,12
31.25,male,40,Midwest,13
6.363636494,male,25,Midwest,11
19.23077011,male,49,Midwest,12
28.84615326,male,37,Midwest,12
19.23077011,male,25,Midwest,16
17.78846169,male,58,Midwest,12
11.29807663,female,55,Midwest,13
12.01923084,female,63,Midwest,12
5.769230843,female,51,Midwest,12
12.5,male,40,Midwest,8
20.67307663,male,36,Midwest,12
17.94871712,male,38,Midwest,16
18.26922989,female,34,Midwest,16
13.46153831,male,41,Midwest,12
19.23077011,male,58,Midwest,12
16.82692337,male,35,Midwest,14
14.61538506,male,41,Midwest,13
11.53846169,female,28,Midwest,12
46.5716362,male,51,Midwest,16
11.53846169,male,29,Midwest,12
24.29149818,male,61,Midwest,16
13.84615421,female,61,Midwest,13
5.06072855,female,25,Midwest,13
27.88461494,male,33,Midwest,13
12.5,female,30,Midwest,13
34.18803406,male,32,South,18
38.01431274,male,33,Midwest,16
15,male,29,South,16
14.42307663,female,24,South,16
15.38461494,female,44,Midwest,14
10.45751667,male,31,Midwest,12
19.23077011,male,29,Midwest,13
13.91700363,female,38,Midwest,18
19.23077011,male,45,Midwest,16
29.80769157,female,43,Midwest,14
36.05769348,female,42,Midwest,12
9.615385056,female,23,Midwest,12
7.264957428,female,46,Midwest,12
18.75,male,36,Midwest,11
19.47115326,female,36,Midwest,12
11,male,33,Midwest,9
12.5,female,60,Midwest,12
26.44230843,male,58,Midwest,12
7.307692528,male,25,Midwest,12
19.23077011,female,55,Midwest,18
46.15384674,male,58,Midwest,16
4.39560461,female,41,Midwest,12
17.69230843,male,38,Midwest,12
30.44871712,male,42,Midwest,20
42.73504257,male,45,Midwest,12
26.44230843,male,33,Midwest,19
26.49572563,male,39,Midwest,13
23.07692337,male,30,Midwest,13
8.741258621,male,26,Midwest,12
12.5,male,46,Midwest,13
55.28845978,male,52,Midwest,16
27.69230843,male,42,Midwest,13
20,female,49,Midwest,12
19.87179565,male,56,Midwest,16
6.6433568,female,48,Midwest,14
17.30769157,female,50,Midwest,13
20.97902107,male,43,Midwest,13
12.5,male,27,Midwest,13
12.5,male,40,Midwest,14
9.15750885,female,34,Midwest,12
14.90384579,male,46,Midwest,18
12.98076916,female,46,Midwest,13
11.05769253,male,52,Midwest,12
18.42948723,female,47,Midwest,13
23.26530647,male,37,Midwest,12
12.01923084,female,36,Midwest,12
12.01923084,male,34,Midwest,12
8.17307663,male,55,Midwest,12
5.769230843,female,56,Midwest,9
14.42980766,female,34,Midwest,14
26.62721825,male,32,Midwest,18
11.10697079,male,45,Midwest,16
14.11682701,female,46,Midwest,16
16.82692337,male,47,Midwest,16
16.82692337,male,34,Midwest,12
14.90384579,female,35,Midwest,13
21.85314751,male,44,Midwest,12
19.23077011,female,38,Midwest,14
36.89167786,male,44,Midwest,16
15.38461494,male,59,Midwest,16
13.73626328,female,56,Midwest,16
8.333333015,male,25,Midwest,12
12.01923084,female,43,Midwest,14
13.46153831,female,40,Midwest,16
9,female,49,West,12
28.84615326,male,58,West,18
12.875,female,41,Midwest,12
11,male,41,Midwest,14
6.826922894,female,61,Midwest,12
6.009615421,male,55,Midwest,12
14.42307663,male,55,Midwest,12
12.01923084,female,53,Midwest,13
5.192307472,female,56,Midwest,12
14.42307663,female,55,Midwest,14
9.875259399,female,37,Midwest,11
5.288461685,female,50,Midwest,13
17.62820435,male,52,Midwest,18
8.316008568,female,32,Midwest,12
12.05128193,male,25,Midwest,16
23.07692337,male,61,Midwest,12
38.46154022,female,59,Midwest,12
10.39500999,female,61,Midwest,12
11.05769253,male,40,Midwest,12
9.01442337,male,25,Midwest,12
9.615385056,female,22,Midwest,12
7.211538315,female,58,Midwest,13
9.615385056,male,45,Midwest,12
3.942307711,female,49,Midwest,12
9.313725471,male,24,Midwest,12
25.90480804,male,64,Midwest,12
14.42307663,male,28,Northeast,12
11.8842659,male,29,Midwest,12
10.2564106,male,63,South,12
19.23077011,male,32,South,12
17.30769157,female,29,South,12
12.5,male,29,South,18
15.38461494,male,60,South,12
21.22448921,male,40,South,10
6.593406677,female,40,South,9
11.53846169,female,51,South,16
19.6581192,male,62,South,12
7.211538315,female,59,South,11
10.68376064,male,45,South,12
12.01923084,female,44,South,14
10.57692337,female,29,South,12
13.46153831,male,42,South,8
3.365384579,female,40,South,11
29.72027969,male,53,South,16
5.769230843,male,28,South,9
7.211538315,female,28,South,12
23.07692337,male,57,South,12
16.82692337,female,54,South,12
13.46153831,male,22,South,12
12.01923084,male,28,South,11
12.82051277,male,34,South,12
19.23077011,male,33,South,12
17.78846169,male,34,South,13
18.75,male,37,South,12
13.33333302,male,41,South,12
14.80989552,male,21,South,9
15.38461494,male,39,South,12
21.92307663,male,33,South,12
16.64201164,male,64,South,12
23.07692337,male,39,Midwest,16
20.76922989,female,36,Midwest,14
14.76394272,male,31,Midwest,14
10.68376064,female,39,Midwest,14
11.53846169,male,53,Midwest,16
17.30769157,female,48,Midwest,14
16.12644196,female,26,Midwest,12
21.63461494,male,35,Midwest,12
13.46153831,male,28,West,12
15.38461494,male,49,Midwest,13
10.13986015,male,44,Midwest,16
33.65384674,male,52,Midwest,14
15.38461494,female,26,Midwest,12
32.05128098,male,37,South,20
15.86538506,female,35,Midwest,13
26.44230843,male,35,Midwest,12
12.30769253,female,36,Midwest,9
15.38461494,female,27,Midwest,12
10.57692337,female,42,Midwest,14
44.87179565,female,49,Midwest,18
25.64102554,male,39,Midwest,16
17.30769157,female,55,South,12
34.61538315,male,61,South,12
12,female,46,South,11
18.75,male,51,South,16
21.63461494,male,44,South,16
9.615385056,female,42,South,13
45.83333206,male,42,South,13
9.615385056,female,32,South,18
26.04166603,male,35,South,12
6.538461685,female,48,South,12
19.23077011,female,49,South,14
38.46154022,male,44,South,13
14.42307663,female,49,South,8
11.05769253,female,51,South,12
12.01923084,female,35,South,13
5.729166508,female,35,South,12
